country,year,drought_killed,earthquake_killed,epidemic_killed,flood_killed,storm_killed,total_forest_area,female_bmi,male_bmi,murder_rate
Cameroon,1975,0.0,,,,,,,,
Canada,1975,0.0,,,,,,,,
Cape Verde,1975,0.0,,,,,,,,
Central African Rep.,1975,0.0,,,,,,,,
Chad,1975,0.0,,,,,,,,
Chile,1975,0.0,,,,,,,,
China,1975,0.0,,,,,,,,
Colombia,1975,0.0,,,,,,,,
Comoros,1975,0.0,,,,,,,,
"Congo, Dem. Rep.",1975,0.0,,,,,,,,
"Congo, Rep.",1975,0.0,,,,,,,,
Costa Rica,1975,0.0,,,,,,,,
Cote d'Ivoire,1975,0.0,,,,,,,,
Croatia,1975,0.0,,,,,,,,
Cuba,1975,0.0,,,,,,,,
Cyprus,1975,0.0,,,,,,,,
Denmark,1975,0.0,,,,,,,,
Djibouti,1975,0.0,,,,,,,,
East Timor,1975,0.0,,,,,,,,
Ecuador,1975,0.0,,,,,,,,
El Salvador,1975,0.0,,,,,,,,
Eritrea,1975,0.0,,,,,,,,
Ethiopia,1975,0.0,,,,,,,,
Fiji,1975,0.0,,,,,,,,
France,1975,0.0,,,,,,,,
Gambia,1975,0.0,,,,,,,,
Georgia,1975,0.0,,,,,,,,
Ghana,1975,0.0,,,,,,,,
Greece,1975,0.0,,,,,,,,
Guatemala,1975,0.0,,,,,,,,
Guinea,1975,0.0,,,,,,,,
Guinea-Bissau,1975,0.0,,,,,,,,
Guyana,1975,0.0,,,,,,,,
Haiti,1975,0.0,,,,,,,,
Honduras,1975,0.0,,,,,,,,
"Hong Kong, China",1975,0.0,,,,,,,,
Hungary,1975,0.0,,,,,,,,
India,1975,0.0,,,,,,,,
Indonesia,1975,0.0,,,,,,,,
Iran,1975,0.0,,,,,,,,
Iraq,1975,0.0,,,,,,,,
Israel,1975,0.0,,,,,,,,
Italy,1975,0.0,,,,,,,,
Jamaica,1975,0.0,,,,,,,,
Japan,1975,0.0,,,,,,,,
Jordan,1975,0.0,,,,,,,,
Kenya,1975,0.0,,,,,,,,
Kiribati,1975,0.0,,,,,,,,
Korea Rep,1975,0.0,,,,,,,,
Laos,1975,0.0,,,,,,,,
Lesotho,1975,0.0,,,,,,,,
Liberia,1975,0.0,,,,,,,,
Lithuania,1975,0.0,,,,,,,,
"Macedonia, FYR",1975,0.0,,,,,,,,
Madagascar,1975,0.0,,,,,,,,
Malawi,1975,0.0,,,,,,,,
Malaysia,1975,0.0,,,,,,,,
Mali,1975,0.0,,,,,,,,
Mauritania,1975,0.0,,,,,,,,
Mauritius,1975,0.0,,,,,,,,
Mexico,1975,0.0,,,,,,,,
"Micronesia, Fed. Sts.",1975,0.0,,,,,,,,
Moldova,1975,0.0,,,,,,,,
Mongolia,1975,0.0,,,,,,,,
Morocco,1975,0.0,,,,,,,,
Mozambique,1975,0.0,,,,,,,,
Namibia,1975,0.0,,,,,,,,
Nepal,1975,0.0,,,,,,,,
New Zealand,1975,0.0,,,,,,,,
Nicaragua,1975,0.0,,,,,,,,
Niger,1975,0.0,,,,,,,,
Nigeria,1975,0.0,,,,,,,,
Pakistan,1975,0.0,,,,,,,,
Panama,1975,0.0,,,,,,,,
Papua New Guinea,1975,0.0,,,,,,,,
Paraguay,1975,0.0,,,,,,,,
Peru,1975,0.0,,,,,,,,
Philippines,1975,0.0,,,,,,,,
Portugal,1975,0.0,,,,,,,,
Puerto Rico,1975,0.0,,,,,,,,
Romania,1975,0.0,,,,,,,,
Russia,1975,0.0,,,,,,,,
Rwanda,1975,0.0,,,,,,,,
Sao Tome and Principe,1975,0.0,,,,,,,,
Senegal,1975,0.0,,,,,,,,
Solomon Islands,1975,0.0,,,,,,,,
Somalia,1975,0.0,,,,,,,,
South Africa,1975,0.0,,,,,,,,
Spain,1975,0.0,,,,,,,,
Sri Lanka,1975,0.0,,,,,,,,
Sudan,1975,0.0,,,,,,,,
Swaziland,1975,0.0,,,,,,,,
Syria,1975,0.0,,,,,,,,
Tajikistan,1975,0.0,,,,,,,,
Tanzania,1975,0.0,,,,,,,,
Thailand,1975,0.0,,,,,,,,
Togo,1975,0.0,,,,,,,,
Tunisia,1975,0.0,,,,,,,,
Uganda,1975,0.0,,,,,,,,
United States,1975,0.0,,,,,,,,
Uruguay,1975,0.0,,,,,,,,
Uzbekistan,1975,0.0,,,,,,,,
Vietnam,1975,0.0,,,,,,,,
Yemen Arab Republic (Former),1975,0.0,,,,,,,,
Yemen Democratic (Former),1975,0.0,,,,,,,,
Yugoslavia,1975,0.0,,,,,,,,
Zambia,1975,0.0,,,,,,,,
Zimbabwe,1975,0.0,,,,,,,,
Afghanistan,1976,0.0,,,,,,,,
Albania,1976,0.0,,,,,,,,
Algeria,1976,0.0,,,,,,,,
Angola,1976,0.0,,,,,,,,
Antigua and Barbuda,1976,0.0,,,,,,,,
Argentina,1976,0.0,,,,,,,,
Armenia,1976,0.0,,,,,,,,
Australia,1976,0.0,,,,,,,,
Azerbaijan,1976,0.0,,,,,,,,
Bangladesh,1976,0.0,,,,,,,,
Belgium,1976,0.0,,,,,,,,
Benin,1976,0.0,,,,,,,,
Bolivia,1976,0.0,,,,,,,,
Bosnia and Herzegovina,1976,0.0,,,,,,,,
Botswana,1976,0.0,,,,,,,,
Brazil,1976,0.0,,,,,,,,
Bulgaria,1976,0.0,,,,,,,,
Burkina Faso,1976,0.0,,,,,,,,
Burundi,1976,0.0,,,,,,,,
Cambodia,1976,0.0,,,,,,,,
Cameroon,1976,0.0,,,,,,,,
Canada,1976,0.0,,,,,,,,
Cape Verde,1976,0.0,,,,,,,,
Central African Rep.,1976,0.0,,,,,,,,
Chad,1976,0.0,,,,,,,,
Chile,1976,0.0,,,,,,,,
China,1976,0.0,,,,,,,,
Colombia,1976,0.0,,,,,,,,
Comoros,1976,0.0,,,,,,,,
"Congo, Dem. Rep.",1976,0.0,,,,,,,,
"Congo, Rep.",1976,0.0,,,,,,,,
Costa Rica,1976,0.0,,,,,,,,
Cote d'Ivoire,1976,0.0,,,,,,,,
Croatia,1976,0.0,,,,,,,,
Cuba,1976,0.0,,,,,,,,
Cyprus,1976,0.0,,,,,,,,
Denmark,1976,0.0,,,,,,,,
Djibouti,1976,0.0,,,,,,,,
East Timor,1976,0.0,,,,,,,,
Ecuador,1976,0.0,,,,,,,,
El Salvador,1976,0.0,,,,,,,,
Eritrea,1976,0.0,,,,,,,,
Ethiopia,1976,0.0,,,,,,,,
Fiji,1976,0.0,,,,,,,,
France,1976,0.0,,,,,,,,
Gambia,1976,0.0,,,,,,,,
Georgia,1976,0.0,,,,,,,,
Ghana,1976,0.0,,,,,,,,
Greece,1976,0.0,,,,,,,,
Guatemala,1976,0.0,,,,,,,,
Guinea,1976,0.0,,,,,,,,
Guinea-Bissau,1976,0.0,,,,,,,,
Guyana,1976,0.0,,,,,,,,
Haiti,1976,0.0,,,,,,,,
Honduras,1976,0.0,,,,,,,,
"Hong Kong, China",1976,0.0,,,,,,,,
Hungary,1976,0.0,,,,,,,,
India,1976,0.0,,,,,,,,
Indonesia,1976,0.0,,,,,,,,
Iran,1976,0.0,,,,,,,,
Iraq,1976,0.0,,,,,,,,
Israel,1976,0.0,,,,,,,,
Italy,1976,0.0,,,,,,,,
Jamaica,1976,0.0,,,,,,,,
Japan,1976,0.0,,,,,,,,
Jordan,1976,0.0,,,,,,,,
Kenya,1976,0.0,,,,,,,,
Kiribati,1976,0.0,,,,,,,,
Korea Rep,1976,0.0,,,,,,,,
Laos,1976,0.0,,,,,,,,
Lesotho,1976,0.0,,,,,,,,
Liberia,1976,0.0,,,,,,,,
Lithuania,1976,0.0,,,,,,,,
"Macedonia, FYR",1976,0.0,,,,,,,,
Madagascar,1976,0.0,,,,,,,,
Malawi,1976,0.0,,,,,,,,
Malaysia,1976,0.0,,,,,,,,
Mali,1976,0.0,,,,,,,,
Mauritania,1976,0.0,,,,,,,,
Mauritius,1976,0.0,,,,,,,,
Mexico,1976,0.0,,,,,,,,
"Micronesia, Fed. Sts.",1976,0.0,,,,,,,,
Moldova,1976,0.0,,,,,,,,
Mongolia,1976,0.0,,,,,,,,
Morocco,1976,0.0,,,,,,,,
Mozambique,1976,0.0,,,,,,,,
Namibia,1976,0.0,,,,,,,,
Nepal,1976,0.0,,,,,,,,
New Zealand,1976,0.0,,,,,,,,
Nicaragua,1976,0.0,,,,,,,,
Niger,1976,0.0,,,,,,,,
Nigeria,1976,0.0,,,,,,,,
Pakistan,1976,0.0,,,,,,,,
Panama,1976,0.0,,,,,,,,
Papua New Guinea,1976,0.0,,,,,,,,
Paraguay,1976,0.0,,,,,,,,
Peru,1976,0.0,,,,,,,,
Philippines,1976,0.0,,,,,,,,
Portugal,1976,0.0,,,,,,,,
Puerto Rico,1976,0.0,,,,,,,,
Romania,1976,0.0,,,,,,,,
Russia,1976,0.0,,,,,,,,
Rwanda,1976,0.0,,,,,,,,
Sao Tome and Principe,1976,0.0,,,,,,,,
Senegal,1976,0.0,,,,,,,,
Solomon Islands,1976,0.0,,,,,,,,
Somalia,1976,0.0,,,,,,,,
South Africa,1976,0.0,,,,,,,,
Spain,1976,0.0,,,,,,,,
Sri Lanka,1976,0.0,,,,,,,,
Sudan,1976,0.0,,,,,,,,
Swaziland,1976,0.0,,,,,,,,
Syria,1976,0.0,,,,,,,,
Tajikistan,1976,0.0,,,,,,,,
Tanzania,1976,0.0,,,,,,,,
Thailand,1976,0.0,,,,,,,,
Togo,1976,0.0,,,,,,,,
Tunisia,1976,0.0,,,,,,,,
Uganda,1976,0.0,,,,,,,,
United States,1976,0.0,,,,,,,,
Uruguay,1976,0.0,,,,,,,,
Uzbekistan,1976,0.0,,,,,,,,
Vietnam,1976,0.0,,,,,,,,
Yemen Arab Republic (Former),1976,0.0,,,,,,,,
Yemen Democratic (Former),1976,0.0,,,,,,,,
Yugoslavia,1976,0.0,,,,,,,,
Zambia,1976,0.0,,,,,,,,
Zimbabwe,1976,0.0,,,,,,,,
Afghanistan,1977,0.0,,,,,,,,
Albania,1977,0.0,,,,,,,,
Algeria,1977,0.0,,,,,,,,
Angola,1977,0.0,,,,,,,,
Antigua and Barbuda,1977,0.0,,,,,,,,
Argentina,1977,0.0,,,,,,,,
Armenia,1977,0.0,,,,,,,,
Australia,1977,0.0,,,,,,,,
Azerbaijan,1977,0.0,,,,,,,,
Bangladesh,1977,0.0,,,,,,,,
Belgium,1977,0.0,,,,,,,,
Benin,1977,0.0,,,,,,,,
Bolivia,1977,0.0,,,,,,,,
Bosnia and Herzegovina,1977,0.0,,,,,,,,
Botswana,1977,0.0,,,,,,,,
Brazil,1977,0.0,,,,,,,,
Bulgaria,1977,0.0,,,,,,,,
Burkina Faso,1977,0.0,,,,,,,,
Burundi,1977,0.0,,,,,,,,
Cambodia,1977,0.0,,,,,,,,
Cameroon,1977,0.0,,,,,,,,
Canada,1977,0.0,,,,,,,,
Cape Verde,1977,0.0,,,,,,,,
Central African Rep.,1977,0.0,,,,,,,,
Chad,1977,0.0,,,,,,,,
Chile,1977,0.0,,,,,,,,
China,1977,0.0,,,,,,,,
Colombia,1977,0.0,,,,,,,,
Comoros,1977,0.0,,,,,,,,
"Congo, Dem. Rep.",1977,0.0,,,,,,,,
"Congo, Rep.",1977,0.0,,,,,,,,
Costa Rica,1977,0.0,,,,,,,,
Cote d'Ivoire,1977,0.0,,,,,,,,
Croatia,1977,0.0,,,,,,,,
Cuba,1977,0.0,,,,,,,,
Cyprus,1977,0.0,,,,,,,,
Denmark,1977,0.0,,,,,,,,
Djibouti,1977,0.0,,,,,,,,
East Timor,1977,0.0,,,,,,,,
Ecuador,1977,0.0,,,,,,,,
El Salvador,1977,0.0,,,,,,,,
Eritrea,1977,0.0,,,,,,,,
Ethiopia,1977,0.0,,,,,,,,
Fiji,1977,0.0,,,,,,,,
France,1977,0.0,,,,,,,,
Gambia,1977,0.0,,,,,,,,
Georgia,1977,0.0,,,,,,,,
Ghana,1977,0.0,,,,,,,,
Greece,1977,0.0,,,,,,,,
Guatemala,1977,0.0,,,,,,,,
Guinea,1977,0.0,,,,,,,,
Guinea-Bissau,1977,0.0,,,,,,,,
Guyana,1977,0.0,,,,,,,,
Haiti,1977,0.0,,,,,,,,
Honduras,1977,0.0,,,,,,,,
"Hong Kong, China",1977,0.0,,,,,,,,
Hungary,1977,0.0,,,,,,,,
India,1977,0.0,,,,,,,,
Indonesia,1977,0.0,,,,,,,,
Iran,1977,0.0,,,,,,,,
Iraq,1977,0.0,,,,,,,,
Israel,1977,0.0,,,,,,,,
Italy,1977,0.0,,,,,,,,
Jamaica,1977,0.0,,,,,,,,
Japan,1977,0.0,,,,,,,,
Jordan,1977,0.0,,,,,,,,
Kenya,1977,0.0,,,,,,,,
Kiribati,1977,0.0,,,,,,,,
Korea Rep,1977,0.0,,,,,,,,
Laos,1977,0.0,,,,,,,,
Lesotho,1977,0.0,,,,,,,,
Liberia,1977,0.0,,,,,,,,
Lithuania,1977,0.0,,,,,,,,
"Macedonia, FYR",1977,0.0,,,,,,,,
Madagascar,1977,0.0,,,,,,,,
Malawi,1977,0.0,,,,,,,,
Malaysia,1977,0.0,,,,,,,,
Mali,1977,0.0,,,,,,,,
Mauritania,1977,0.0,,,,,,,,
Mauritius,1977,0.0,,,,,,,,
Mexico,1977,0.0,,,,,,,,
"Micronesia, Fed. Sts.",1977,0.0,,,,,,,,
Moldova,1977,0.0,,,,,,,,
Mongolia,1977,0.0,,,,,,,,
Morocco,1977,0.0,,,,,,,,
Mozambique,1977,0.0,,,,,,,,
Namibia,1977,0.0,,,,,,,,
Nepal,1977,0.0,,,,,,,,
New Zealand,1977,0.0,,,,,,,,
Nicaragua,1977,0.0,,,,,,,,
Niger,1977,0.0,,,,,,,,
Nigeria,1977,0.0,,,,,,,,
Pakistan,1977,0.0,,,,,,,,
Panama,1977,0.0,,,,,,,,
Papua New Guinea,1977,0.0,,,,,,,,
Paraguay,1977,0.0,,,,,,,,
Peru,1977,0.0,,,,,,,,
Philippines,1977,0.0,,,,,,,,
Portugal,1977,0.0,,,,,,,,
Puerto Rico,1977,0.0,,,,,,,,
Romania,1977,0.0,,,,,,,,
Russia,1977,0.0,,,,,,,,
Rwanda,1977,0.0,,,,,,,,
Sao Tome and Principe,1977,0.0,,,,,,,,
Senegal,1977,0.0,,,,,,,,
Solomon Islands,1977,0.0,,,,,,,,
Somalia,1977,0.0,,,,,,,,
South Africa,1977,0.0,,,,,,,,
Spain,1977,0.0,,,,,,,,
Sri Lanka,1977,0.0,,,,,,,,
Sudan,1977,0.0,,,,,,,,
Swaziland,1977,0.0,,,,,,,,
Syria,1977,0.0,,,,,,,,
Tajikistan,1977,0.0,,,,,,,,
Tanzania,1977,0.0,,,,,,,,
Thailand,1977,0.0,,,,,,,,
Togo,1977,0.0,,,,,,,,
Tunisia,1977,0.0,,,,,,,,
Uganda,1977,0.0,,,,,,,,
United States,1977,0.0,,,,,,,,
Uruguay,1977,0.0,,,,,,,,
Uzbekistan,1977,0.0,,,,,,,,
Vietnam,1977,0.0,,,,,,,,
Yemen Arab Republic (Former),1977,0.0,,,,,,,,
Yemen Democratic (Former),1977,0.0,,,,,,,,
Yugoslavia,1977,0.0,,,,,,,,
Zambia,1977,0.0,,,,,,,,
Zimbabwe,1977,0.0,,,,,,,,
Afghanistan,1978,0.0,,,,,,,,
Albania,1978,0.0,,,,,,,,
Algeria,1978,0.0,,,,,,,,
Angola,1978,0.0,,,,,,,,
Antigua and Barbuda,1978,0.0,,,,,,,,
Argentina,1978,0.0,,,,,,,,
Armenia,1978,0.0,,,,,,,,
Australia,1978,0.0,,,,,,,,
Azerbaijan,1978,0.0,,,,,,,,
Bangladesh,1978,0.0,,,,,,,,
Belgium,1978,0.0,,,,,,,,
Benin,1978,0.0,,,,,,,,
Bolivia,1978,0.0,,,,,,,,
Bosnia and Herzegovina,1978,0.0,,,,,,,,
Botswana,1978,0.0,,,,,,,,
Brazil,1978,0.0,,,,,,,,
Bulgaria,1978,0.0,,,,,,,,
Burkina Faso,1978,0.0,,,,,,,,
Burundi,1978,0.0,,,,,,,,
Cambodia,1978,0.0,,,,,,,,
Cameroon,1978,0.0,,,,,,,,
Canada,1978,0.0,,,,,,,,
Cape Verde,1978,0.0,,,,,,,,
Central African Rep.,1978,0.0,,,,,,,,
Chad,1978,0.0,,,,,,,,
Chile,1978,0.0,,,,,,,,
China,1978,0.0,,,,,,,,
Colombia,1978,0.0,,,,,,,,
Comoros,1978,0.0,,,,,,,,
"Congo, Dem. Rep.",1978,0.0,,,,,,,,
"Congo, Rep.",1978,0.0,,,,,,,,
Costa Rica,1978,0.0,,,,,,,,
Cote d'Ivoire,1978,0.0,,,,,,,,
Croatia,1978,0.0,,,,,,,,
Cuba,1978,0.0,,,,,,,,
Cyprus,1978,0.0,,,,,,,,
Denmark,1978,0.0,,,,,,,,
Djibouti,1978,0.0,,,,,,,,
East Timor,1978,0.0,,,,,,,,
Ecuador,1978,0.0,,,,,,,,
El Salvador,1978,0.0,,,,,,,,
Eritrea,1978,0.0,,,,,,,,
Ethiopia,1978,0.0,,,,,,,,
Fiji,1978,0.0,,,,,,,,
France,1978,0.0,,,,,,,,
Gambia,1978,0.0,,,,,,,,
Georgia,1978,0.0,,,,,,,,
Ghana,1978,0.0,,,,,,,,
Greece,1978,0.0,,,,,,,,
Guatemala,1978,0.0,,,,,,,,
Guinea,1978,0.0,,,,,,,,
Guinea-Bissau,1978,0.0,,,,,,,,
Guyana,1978,0.0,,,,,,,,
Haiti,1978,0.0,,,,,,,,
Honduras,1978,0.0,,,,,,,,
"Hong Kong, China",1978,0.0,,,,,,,,
Hungary,1978,0.0,,,,,,,,
India,1978,0.0,,,,,,,,
Indonesia,1978,63.0,,,,,,,,
Iran,1978,0.0,,,,,,,,
Iraq,1978,0.0,,,,,,,,
Israel,1978,0.0,,,,,,,,
Italy,1978,0.0,,,,,,,,
Jamaica,1978,0.0,,,,,,,,
Japan,1978,0.0,,,,,,,,
Jordan,1978,0.0,,,,,,,,
Kenya,1978,0.0,,,,,,,,
Kiribati,1978,0.0,,,,,,,,
Korea Rep,1978,0.0,,,,,,,,
Laos,1978,0.0,,,,,,,,
Lesotho,1978,0.0,,,,,,,,
Liberia,1978,0.0,,,,,,,,
Lithuania,1978,0.0,,,,,,,,
"Macedonia, FYR",1978,0.0,,,,,,,,
Madagascar,1978,0.0,,,,,,,,
Malawi,1978,0.0,,,,,,,,
Malaysia,1978,0.0,,,,,,,,
Mali,1978,0.0,,,,,,,,
Mauritania,1978,0.0,,,,,,,,
Mauritius,1978,0.0,,,,,,,,
Mexico,1978,0.0,,,,,,,,
"Micronesia, Fed. Sts.",1978,0.0,,,,,,,,
Moldova,1978,0.0,,,,,,,,
Mongolia,1978,0.0,,,,,,,,
Morocco,1978,0.0,,,,,,,,
Mozambique,1978,0.0,,,,,,,,
Namibia,1978,0.0,,,,,,,,
Nepal,1978,0.0,,,,,,,,
New Zealand,1978,0.0,,,,,,,,
Nicaragua,1978,0.0,,,,,,,,
Niger,1978,0.0,,,,,,,,
Nigeria,1978,0.0,,,,,,,,
Pakistan,1978,0.0,,,,,,,,
Panama,1978,0.0,,,,,,,,
Papua New Guinea,1978,0.0,,,,,,,,
Paraguay,1978,0.0,,,,,,,,
Peru,1978,0.0,,,,,,,,
Philippines,1978,0.0,,,,,,,,
Portugal,1978,0.0,,,,,,,,
Puerto Rico,1978,0.0,,,,,,,,
Romania,1978,0.0,,,,,,,,
Russia,1978,0.0,,,,,,,,
Rwanda,1978,0.0,,,,,,,,
Sao Tome and Principe,1978,0.0,,,,,,,,
Senegal,1978,0.0,,,,,,,,
Solomon Islands,1978,0.0,,,,,,,,
Somalia,1978,0.0,,,,,,,,
South Africa,1978,0.0,,,,,,,,
Spain,1978,0.0,,,,,,,,
Sri Lanka,1978,0.0,,,,,,,,
Sudan,1978,0.0,,,,,,,,
Swaziland,1978,0.0,,,,,,,,
Syria,1978,0.0,,,,,,,,
Tajikistan,1978,0.0,,,,,,,,
Tanzania,1978,0.0,,,,,,,,
Thailand,1978,0.0,,,,,,,,
Togo,1978,0.0,,,,,,,,
Tunisia,1978,0.0,,,,,,,,
Uganda,1978,0.0,,,,,,,,
United States,1978,0.0,,,,,,,,
Uruguay,1978,0.0,,,,,,,,
Uzbekistan,1978,0.0,,,,,,,,
Vietnam,1978,0.0,,,,,,,,
Yemen Arab Republic (Former),1978,0.0,,,,,,,,
Yemen Democratic (Former),1978,0.0,,,,,,,,
Yugoslavia,1978,0.0,,,,,,,,
Zambia,1978,0.0,,,,,,,,
Zimbabwe,1978,0.0,,,,,,,,
Afghanistan,1979,0.0,,,,,,,,
Albania,1979,0.0,,,,,,,,
Algeria,1979,0.0,,,,,,,,
Angola,1979,0.0,,,,,,,,
Antigua and Barbuda,1979,0.0,,,,,,,,
Argentina,1979,0.0,,,,,,,,
Armenia,1979,0.0,,,,,,,,
Australia,1979,0.0,,,,,,,,
Azerbaijan,1979,0.0,,,,,,,,
Bangladesh,1979,18.0,,,,,,,,
Belgium,1979,0.0,,,,,,,,
Benin,1979,0.0,,,,,,,,
Bolivia,1979,0.0,,,,,,,,
Bosnia and Herzegovina,1979,0.0,,,,,,,,
Botswana,1979,0.0,,,,,,,,
Brazil,1979,0.0,,,,,,,,
Bulgaria,1979,0.0,,,,,,,,
Burkina Faso,1979,0.0,,,,,,,,
Burundi,1979,0.0,,,,,,,,
Cambodia,1979,0.0,,,,,,,,
Cameroon,1979,0.0,,,,,,,,
Canada,1979,0.0,,,,,,,,
Cape Verde,1979,0.0,,,,,,,,
Central African Rep.,1979,0.0,,,,,,,,
Chad,1979,0.0,,,,,,,,
Chile,1979,0.0,,,,,,,,
China,1979,0.0,,,,,,,,
Colombia,1979,0.0,,,,,,,,
Comoros,1979,0.0,,,,,,,,
"Congo, Dem. Rep.",1979,0.0,,,,,,,,
"Congo, Rep.",1979,0.0,,,,,,,,
Costa Rica,1979,0.0,,,,,,,,
Cote d'Ivoire,1979,0.0,,,,,,,,
Croatia,1979,0.0,,,,,,,,
Cuba,1979,0.0,,,,,,,,
Cyprus,1979,0.0,,,,,,,,
Denmark,1979,0.0,,,,,,,,
Djibouti,1979,0.0,,,,,,,,
East Timor,1979,0.0,,,,,,,,
Ecuador,1979,0.0,,,,,,,,
El Salvador,1979,0.0,,,,,,,,
Eritrea,1979,0.0,,,,,,,,
Ethiopia,1979,0.0,,,,,,,,
Fiji,1979,0.0,,,,,,,,
France,1979,0.0,,,,,,,,
Gambia,1979,0.0,,,,,,,,
Georgia,1979,0.0,,,,,,,,
Ghana,1979,0.0,,,,,,,,
Greece,1979,0.0,,,,,,,,
Guatemala,1979,0.0,,,,,,,,
Guinea,1979,0.0,,,,,,,,
Guinea-Bissau,1979,0.0,,,,,,,,
Guyana,1979,0.0,,,,,,,,
Haiti,1979,0.0,,,,,,,,
Honduras,1979,0.0,,,,,,,,
"Hong Kong, China",1979,0.0,,,,,,,,
Hungary,1979,0.0,,,,,,,,
India,1979,0.0,,,,,,,,
Indonesia,1979,0.0,,,,,,,,
Iran,1979,0.0,,,,,,,,
Iraq,1979,0.0,,,,,,,,
Israel,1979,0.0,,,,,,,,
Italy,1979,0.0,,,,,,,,
Jamaica,1979,0.0,,,,,,,,
Japan,1979,0.0,,,,,,,,
Jordan,1979,0.0,,,,,,,,
Kenya,1979,0.0,,,,,,,,
Kiribati,1979,0.0,,,,,,,,
Korea Rep,1979,0.0,,,,,,,,
Laos,1979,0.0,,,,,,,,
Lesotho,1979,0.0,,,,,,,,
Liberia,1979,0.0,,,,,,,,
Lithuania,1979,0.0,,,,,,,,
"Macedonia, FYR",1979,0.0,,,,,,,,
Madagascar,1979,0.0,,,,,,,,
Malawi,1979,0.0,,,,,,,,
Malaysia,1979,0.0,,,,,,,,
Mali,1979,0.0,,,,,,,,
Mauritania,1979,0.0,,,,,,,,
Mauritius,1979,0.0,,,,,,,,
Mexico,1979,0.0,,,,,,,,
"Micronesia, Fed. Sts.",1979,0.0,,,,,,,,
Moldova,1979,0.0,,,,,,,,
Mongolia,1979,0.0,,,,,,,,
Morocco,1979,0.0,,,,,,,,
Mozambique,1979,0.0,,,,,,,,
Namibia,1979,0.0,,,,,,,,
Nepal,1979,0.0,,,,,,,,
New Zealand,1979,0.0,,,,,,,,
Nicaragua,1979,0.0,,,,,,,,
Niger,1979,0.0,,,,,,,,
Nigeria,1979,0.0,,,,,,,,
Pakistan,1979,0.0,,,,,,,,
Panama,1979,0.0,,,,,,,,
Papua New Guinea,1979,0.0,,,,,,,,
Paraguay,1979,0.0,,,,,,,,
Peru,1979,0.0,,,,,,,,
Philippines,1979,0.0,,,,,,,,
Portugal,1979,0.0,,,,,,,,
Puerto Rico,1979,0.0,,,,,,,,
Romania,1979,0.0,,,,,,,,
Russia,1979,0.0,,,,,,,,
Rwanda,1979,0.0,,,,,,,,
Sao Tome and Principe,1979,0.0,,,,,,,,
Senegal,1979,0.0,,,,,,,,
Solomon Islands,1979,0.0,,,,,,,,
Somalia,1979,0.0,,,,,,,,
South Africa,1979,0.0,,,,,,,,
Spain,1979,0.0,,,,,,,,
Sri Lanka,1979,0.0,,,,,,,,
Sudan,1979,0.0,,,,,,,,
Swaziland,1979,0.0,,,,,,,,
Syria,1979,0.0,,,,,,,,
Tajikistan,1979,0.0,,,,,,,,
Tanzania,1979,0.0,,,,,,,,
Thailand,1979,0.0,,,,,,,,
Togo,1979,0.0,,,,,,,,
Tunisia,1979,0.0,,,,,,,,
Uganda,1979,0.0,,,,,,,,
United States,1979,0.0,,,,,,,,
Uruguay,1979,0.0,,,,,,,,
Uzbekistan,1979,0.0,,,,,,,,
Vietnam,1979,0.0,,,,,,,,
Yemen Arab Republic (Former),1979,0.0,,,,,,,,
Yemen Democratic (Former),1979,0.0,,,,,,,,
Yugoslavia,1979,0.0,,,,,,,,
Zambia,1979,0.0,,,,,,,,
Zimbabwe,1979,0.0,,,,,,,,
Afghanistan,1980,0.0,,,,,,,,
Albania,1980,0.0,,,,,,,,
Algeria,1980,0.0,,,,,,,,
Angola,1980,0.0,,,,,,,,
Antigua and Barbuda,1980,0.0,,,,,,,,
Argentina,1980,0.0,,,,,,,,
Armenia,1980,0.0,,,,,,,,
Australia,1980,0.0,,,,,,,,
Azerbaijan,1980,0.0,,,,,,,,
Bangladesh,1980,0.0,,,,,,,,
Belgium,1980,0.0,,,,,,,,
Benin,1980,0.0,,,,,,,,
Bolivia,1980,0.0,,,,,,,,
Bosnia and Herzegovina,1980,0.0,,,,,,,,
Botswana,1980,0.0,,,,,,,,
Brazil,1980,0.0,,,,,,,,
Bulgaria,1980,0.0,,,,,,,,
Burkina Faso,1980,0.0,,,,,,,,
Burundi,1980,0.0,,,,,,,,
Cambodia,1980,0.0,,,,,,,,
Cameroon,1980,0.0,,,,,,,,
Canada,1980,0.0,,,,,,,,
Cape Verde,1980,0.0,,,,,,,,
Central African Rep.,1980,0.0,,,,,,,,
Chad,1980,0.0,,,,,,,,
Chile,1980,0.0,,,,,,,,
China,1980,0.0,,,,,,,,
Colombia,1980,0.0,,,,,,,,
Comoros,1980,0.0,,,,,,,,
"Congo, Dem. Rep.",1980,0.0,,,,,,,,
"Congo, Rep.",1980,0.0,,,,,,,,
Costa Rica,1980,0.0,,,,,,,,
Cote d'Ivoire,1980,0.0,,,,,,,,
Croatia,1980,0.0,,,,,,,,
Cuba,1980,0.0,,,,,,,,
Cyprus,1980,0.0,,,,,,,,
Denmark,1980,0.0,,,,,,,,
Djibouti,1980,0.0,,,,,,,,
East Timor,1980,0.0,,,,,,,,
Ecuador,1980,0.0,,,,,,,,
El Salvador,1980,0.0,,,,,,,,
Eritrea,1980,0.0,,,,,,,,
Ethiopia,1980,0.0,,,,,,,,
